name,num
pythonpip sources,"[1.8708676221372649, 2.018970244416538e-06, 3.7772260603374606e-06]"
env style,"[0.8825940339327332, 4.037940488833076e-06, 3.5638621848194967e-06]"
compiler msvc,"[0.878585372026297, 4.037940488833076e-06, 3.5476754466014557e-06]"
fin pip,"[1.7168683817084442, 2.018970244416538e-06, 3.4663061762489236e-06]"
gcc7 a,"[1.676412587447004, 2.018970244416538e-06, 3.384627131420838e-06]"
withcmaketrue language,"[0.8282837936594838, 4.037940488833076e-06, 3.3445606666618906e-06]"
http timeout,"[1.6156580764652766, 2.018970244416538e-06, 3.261965581534653e-06]"
travisscriptsh os,"[0.5363510518646137, 6.056910733249613e-06, 3.248630442828499e-06]"
include src,"[1.5410774094769302, 2.018970244416538e-06, 3.1113894340764426e-06]"
src include,"[1.5410774094769302, 2.018970244416538e-06, 3.1113894340764426e-06]"
a tests,"[0.7688766350659755, 4.037940488833076e-06, 3.1046780956506356e-06]"
qq unzip,"[1.53346868667348, 2.018970244416538e-06, 3.096027649138263e-06]"
coveralls include,"[1.5267221164998617, 2.018970244416538e-06, 3.08240652470586e-06]"
g visual,"[0.7127307912936303, 4.037940488833076e-06, 2.877964519802586e-06]"
7a0a32a0cc5244609ec6c4950095b532 dist,"[1.3174987702682621, 2.018970244416538e-06, 2.6599908142270013e-06]"
en script,"[0.6344716513466793, 4.037940488833076e-06, 2.561958769989539e-06]"
testoutputtestissue72err language,"[1.2679069312166007, 2.018970244416538e-06, 2.559866366815803e-06]"
target test,"[1.2665678273262273, 2.018970244416538e-06, 2.5571627559069567e-06]"
d b,"[1.2508581743169067, 2.018970244416538e-06, 2.5254454339310293e-06]"
travispullrequestbranch nfin,"[1.2393625354790778, 2.018970244416538e-06, 2.502236081176894e-06]"
done branches,"[1.1962756102669907, 2.018970244416538e-06, 2.415244861250289e-06]"
buildtests cd,"[0.5936782614438201, 4.037940488833076e-06, 2.3972374892240292e-06]"
thenn curl,"[0.3955053153715582, 6.056910733249613e-06, 2.395540389731264e-06]"
packages python,"[0.14703182247500735, 1.6151761955332303e-05, 2.3748229964749967e-06]"
testdataconversionpy if,"[1.1532328014060411, 2.018970244416538e-06, 2.3283427109239236e-06]"
fin if,"[0.28698419029487, 8.075880977666152e-06, 2.3176501632932636e-06]"
stable env,"[1.1403917914003792, 2.018970244416538e-06, 2.302417093814237e-06]"
dcmakecxxcompiler compiler,"[1.1009777933627447, 2.018970244416538e-06, 2.222841404562761e-06]"
c set,"[0.5405646742204624, 4.037940488833076e-06, 2.1827679848676662e-06]"
curl http,"[0.97918485020924, 2.018970244416538e-06, 1.9769450763559204e-06]"
git depth,"[0.47967686481278804, 4.037940488833076e-06, 1.9369066339840666e-06]"
env n,"[0.006641544810069178, 0.0002887127449515649, 1.917498632833892e-06]"
clang36 sources,"[0.8323934743226289, 2.018970244416538e-06, 1.6805776563038893e-06]"
ctest v,"[0.7192544989718925, 2.018970244416538e-06, 1.4521534315869765e-06]"
cppcoveralls fi,"[0.6842637162765186, 2.018970244416538e-06, 1.3815080824961713e-06]"
a travisosname,"[0.2202120900727209, 6.056910733249613e-06, 1.3338049719527939e-06]"
clang50 addons,"[0.32242189192657733, 4.037940488833076e-06, 1.3019204118964889e-06]"
make verbose1,"[0.6375406096790819, 2.018970244416538e-06, 1.2871755205492446e-06]"
cxxclang ccclang,"[0.21104713001774655, 6.056910733249613e-06, 1.2782936270260157e-06]"
target t,"[0.6234179125361123, 2.018970244416538e-06, 1.2586622152466826e-06]"
v aftersuccess,"[0.5916774479124278, 2.018970244416538e-06, 1.1945791616275077e-06]"
cc cc,"[0.19327520355456684, 6.056910733249613e-06, 1.1706506548806597e-06]"
travisscriptsh language,"[0.5564120245665123, 2.018970244416538e-06, 1.123379321235352e-06]"
packages clang36,"[0.5266381935042119, 2.018970244416538e-06, 1.0632668422582826e-06]"
make ls,"[0.03704841066432252, 2.8265583421831528e-05, 1.047194942278681e-06]"
then coveralls,"[0.25920920419900284, 4.037940488833076e-06, 1.046671340713354e-06]"
tasklint addons,"[0.4866512877048841, 2.018970244416538e-06, 9.825344692831526e-07]"
cd echo,"[0.005413138049821242, 0.00017161247077540572, 9.289619953781847e-07]"
cmake git,"[0.01835786232203418, 5.047425611041345e-05, 9.265994444820625e-07]"
traviswait brew,"[0.3911746178684332, 2.018970244416538e-06, 7.897699138473764e-07]"
libeigen3dev cmake,"[0.38755782537275607, 2.018970244416538e-06, 7.824677174183752e-07]"
u dist,"[0.18385788615072585, 4.037940488833076e-06, 7.424072026792779e-07]"
depth false,"[0.3455743559050042, 2.018970244416538e-06, 6.97704341805614e-07]"
build eval,"[0.09840284736761618, 6.056910733249613e-06, 5.960172624032379e-07]"
test aftersuccess,"[0.2951999806820247, 2.018970244416538e-06, 5.959999771493446e-07]"
clang gcc,"[0.01018260581333763, 5.451219659924652e-05, 5.550762099892915e-07]"
verbose notifications,"[0.27368421326293557, 2.018970244416538e-06, 5.525602829444169e-07]"
none branches,"[0.1343015890118835, 4.037940488833076e-06, 5.423018239857037e-07]"
with gcc,"[0.1791177649932223, 2.018970244416538e-06, 3.6163343776771e-07]"
compiler dcmakebuildtype,"[0.12522533960942184, 2.018970244416538e-06, 2.5282623451837836e-07]"
b y,"[0.1121735657356453, 2.018970244416538e-06, 2.2647509143037035e-07]"
g48 sources,"[0.03047243831565183, 2.018970244416538e-06, 6.152294623411945e-08]"
export gcc48,"[0.015682752319289506, 2.018970244416538e-06, 3.166301028319996e-08]"
py install,"[0.00046028924018770567, 2.018970244416538e-06, 9.293102797640746e-10]"
env job,"[-0.003749184271697459, 1.2113821466499227e-05, -4.5416948912349946e-08]"
ccompilergcc5 addons,"[-0.03200884264811421, 2.018970244416538e-06, -6.462490086475365e-08]"
cmake script,"[-0.002120223911969532, 5.451219659924652e-05, -1.1557806272370669e-07]"
p python,"[-0.08027237034239221, 2.018970244416538e-06, -1.6206752717007445e-07]"
true matrix,"[-0.005336123285871963, 3.2303523910664606e-05, -1.7237558615541915e-07]"
c buildtype,"[-0.10147892170796169, 2.018970244416538e-06, -2.0488292336385013e-07]"
always branches,"[-0.14967975526682054, 2.018970244416538e-06, -3.021989720752602e-07]"
debug then,"[-0.06747242065899428, 6.056910733249613e-06, -4.086744288877954e-07]"
cache beforeinstall,"[-0.03321304531083058, 1.6151761955332303e-05, -5.364492016722014e-07]"
xcode92 sudo,"[-0.2754489006395353, 2.018970244416538e-06, -5.561231342484693e-07]"
n bash,"[-0.009025708394936771, 6.662601806574575e-05, -6.013470105772104e-07]"
valgrind os,"[-0.3902278786660176, 2.018970244416538e-06, -7.878584755684767e-07]"
path path,"[-0.03109758191012091, 2.624661317741499e-05, -8.162062031479215e-07]"
i include,"[-0.4480615978913036, 2.018970244416538e-06, -9.046230338082698e-07]"
beforeinstall gcc,"[-0.03404433028968512, 2.8265583421831528e-05, -9.622828578434808e-07]"
path n,"[-0.014524363353562109, 7.47018990434119e-05, -1.084997524907628e-06]"
if d,"[-0.05622056422290811, 2.0189702444165378e-05, -1.1350764629036045e-06]"
include e,"[-0.5632592503378042, 2.018970244416538e-06, -1.1372036663243925e-06]"
pytest os,"[-0.5697772989967298, 2.018970244416538e-06, -1.1503634126184224e-06]"
cache timeout,"[-0.5943150856171044, 2.018970244416538e-06, -1.199904473668801e-06]"
export date,"[-0.6511909461884855, 2.018970244416538e-06, -1.3147351437880032e-06]"
the trusty,"[-0.32585613147200476, 4.037940488833076e-06, -1.315787666805322e-06]"
3 n,"[-0.37496804945449114, 4.037940488833076e-06, -1.5140986689110528e-06]"
echo done,"[-0.37991668082643315, 4.037940488833076e-06, -1.5340809478921272e-06]"
1 cpp,"[-0.10439721682222824, 1.6151761955332303e-05, -1.6861989949118437e-06]"
o https,"[-0.8841129963780858, 2.018970244416538e-06, -1.7849978323893017e-06]"
packagelinux env,"[-0.8906351042202445, 2.018970244416538e-06, -1.7981657740534958e-06]"
xcode72 sudo,"[-0.9006004914763892, 2.018970244416538e-06, -1.8182855943977396e-06]"
dev sudo,"[-0.9319646623857274, 2.018970244416538e-06, -1.8816089222044882e-06]"
build branches,"[-0.15939491010003337, 1.2113821466499227e-05, -1.9308814836204985e-06]"
ghpages sudo,"[-1.022162471357305, 2.018970244416538e-06, -2.0637156146296702e-06]"
gcc7 cache,"[-1.0619395469901676, 2.018970244416538e-06, -2.1440243467423263e-06]"
fi bash,"[-0.033209950851563974, 6.662601806574575e-05, -2.21264678539883e-06]"
buildsh os,"[-1.102651288569433, 2.018970244416538e-06, -2.2262201415892385e-06]"
release language,"[-1.1175241059769192, 2.018970244416538e-06, -2.2562479173855937e-06]"
echo pwd,"[-0.3835829980242025, 6.056910733249613e-06, -2.323327977824857e-06]"
pip cache,"[-0.5926404539248473, 4.037940488833076e-06, -2.393046884223554e-06]"
g5 env,"[-0.15302987579799066, 1.6151761955332303e-05, -2.471702125943213e-06]"
g5 language,"[-1.2271485971514196, 2.018970244416538e-06, -2.477576503126213e-06]"
sudo wget,"[-0.09537815671159677, 2.624661317741499e-05, -2.5033535847841477e-06]"
beforescript git,"[-0.25844242396978956, 1.0094851222082689e-05, -2.6089378194494427e-06]"
make ctest,"[-0.26409426047794327, 1.0094851222082689e-05, -2.6659922681307894e-06]"
60 fi,"[-1.341271375830619, 2.018970244416538e-06, -2.7079869974896506e-06]"
dev install,"[-1.3687735204255311, 2.018970244416538e-06, -2.7635130090844195e-06]"
required services,"[-0.27831460199377744, 1.0094851222082689e-05, -2.8095445000603414e-06]"
e aptget,"[-0.7036880411672186, 4.037940488833076e-06, -2.841450432936748e-06]"
if buildtype,"[-0.7047481937215316, 4.037940488833076e-06, -2.8457312658601488e-06]"
beforeinstall none,"[-0.36789012063776383, 8.075880977666152e-06, -2.9710368271298225e-06]"
cxx v,"[-1.4895346205647328, 2.018970244416538e-06, -3.0073260769484737e-06]"
thenn pip,"[-1.551309327401306, 2.018970244416538e-06, -3.1320473719090695e-06]"
on then,"[-0.3999919268140708, 8.075880977666152e-06, -3.230287192977786e-06]"
version cxx,"[-1.6550731940584953, 2.018970244416538e-06, -3.3415435311355402e-06]"
packages lcov,"[-1.6579761934404615, 2.018970244416538e-06, -3.34740460050729e-06]"
n dcmakeinstallprefix,"[-1.6674189432650195, 2.018970244416538e-06, -3.3664692314285417e-06]"
unzip install,"[-1.712257758679339, 2.018970244416538e-06, -3.4569974655449383e-06]"
2 beforeinstall,"[-0.5717011162324823, 6.056910733249613e-06, -3.4627426271193068e-06]"
if ccompiler,"[-1.721236316510101, 2.018970244416538e-06, -3.47512490664302e-06]"
clang llvm,"[-0.8622992690312685, 4.037940488833076e-06, -3.4819131319125242e-06]"
cxxflags n,"[-1.775751565053092, 2.018970244416538e-06, -3.585189571318291e-06]"
if travisbranch,"[-0.23047149106800902, 1.6151761955332303e-05, -3.7225206612209767e-06]"
cache none,"[-0.9381680493205629, 4.037940488833076e-06, -3.7882667516810467e-06]"
v addons,"[-1.8894971981803614, 2.018970244416538e-06, -3.814838620034568e-06]"
master matrix,"[-2.0387639956418333, 2.018970244416538e-06, -4.116203842588629e-06]"
d cd,"[-0.2558791590987468, 1.6151761955332303e-05, -4.1328992670935606e-06]"
make mkdir,"[-0.1330482073892547, 3.2303523910664606e-05, -4.297925948669853e-06]"
docker rm,"[-0.7104070223289156, 6.056910733249613e-06, -4.302871918519907e-06]"
beforedeploy export,"[-2.132597255083045, 2.018970244416538e-06, -4.305650401337053e-06]"
cpp beforescript,"[-2.1500893075150955, 2.018970244416538e-06, -4.340966334711137e-06]"
path pip,"[-2.15666361695364, 2.018970244416538e-06, -4.354239669845145e-06]"
env cxxflags,"[-2.21256319910761, 2.018970244416538e-06, -4.467099262889328e-06]"
gcc6 sudo,"[-2.2815491001759547, 2.018970244416538e-06, -4.60637974443058e-06]"
2 language,"[-2.2943354930044713, 2.018970244416538e-06, -4.632195091084776e-06]"
en install,"[-1.1871667139355822, 4.037940488833076e-06, -4.793708541195401e-06]"
g6 fi,"[-2.382850479582018, 2.018970244416538e-06, -4.810904215169771e-06]"
wget make,"[-0.30603979525862, 1.6151761955332303e-05, -4.943081921875866e-06]"
test c,"[-2.4707127313736805, 2.018970244416538e-06, -4.988295487144572e-06]"
none language,"[-2.505561996688595, 2.018970244416538e-06, -5.058655116855161e-06]"
1 matrix,"[-2.5208023292861377, 2.018970244416538e-06, -5.089424894884611e-06]"
1 c,"[-0.3167469086110266, 1.6151761955332303e-05, -5.116020667972697e-06]"
cd popd,"[-0.6353902247484484, 8.075880977666152e-06, -5.131335829441015e-06]"
include include,"[-2.5480817224343077, 2.018970244416538e-06, -5.1445011779365075e-06]"
packages none,"[-1.3208313158447567, 4.037940488833076e-06, -5.333438249168211e-06]"
cmakeoptions cmakeoptions,"[-0.9563300654473004, 6.056910733249613e-06, -5.792405837937059e-06]"
clang beforescript,"[-2.8797023152927146, 2.018970244416538e-06, -5.814033287353402e-06]"
cd beforedeploy,"[-2.8877280474507394, 2.018970244416538e-06, -5.830237001770111e-06]"
none addons,"[-1.469194382688876, 4.037940488833076e-06, -5.932519483825529e-06]"
then npm,"[-0.16531974405713967, 3.634146439949768e-05, -6.00796159318661e-06]"
pwd cd,"[-0.7615870173176553, 8.075880977666152e-06, -6.150486105993154e-06]"
true file,"[-3.0576863699786507, 2.018970244416538e-06, -6.173377797744913e-06]"
n gcc7,"[-3.1184031389502564, 2.018970244416538e-06, -6.295963147635698e-06]"
path matrix,"[-3.187333957028759, 2.018970244416538e-06, -6.435132418259484e-06]"
then rm,"[-3.2348641553557833, 2.018970244416538e-06, -6.531094474392963e-06]"
release fi,"[-1.6307779930256032, 4.037940488833076e-06, -6.584984486336027e-06]"
install g6,"[-3.2890463279547966, 2.018970244416538e-06, -6.640486668648212e-06]"
branch n,"[-0.4188708713313076, 1.6151761955332303e-05, -6.765502603765907e-06]"
make aftersuccess,"[-1.1286369057036119, 6.056910733249613e-06, -6.836052988097838e-06]"
fi aftersuccess,"[-1.7339904956858696, 4.037940488833076e-06, -7.001750429781707e-06]"
script true,"[-0.10632750142831071, 6.662601806574575e-05, -7.084178031048237e-06]"
build t,"[-3.5114343219925708, 2.018970244416538e-06, -7.08948141132596e-06]"
cache false,"[-1.771289401785893, 4.037940488833076e-06, -7.152361192912175e-06]"
build script,"[-0.12405137153329449, 5.85501370880796e-05, -7.263224809238687e-06]"
make c,"[-0.08719469570171512, 8.479675026549458e-05, -7.393826835894131e-06]"
master sudo,"[-0.1766615776064242, 4.239837513274729e-05, -7.490163838900122e-06]"
g gcc,"[-3.7217490429875255, 2.018970244416538e-06, -7.514100574977541e-06]"
matrixeval sudo,"[-3.7326558541623207, 2.018970244416538e-06, -7.5361211022009215e-06]"
version sudo,"[-0.26668934099789254, 2.8265583421831528e-05, -7.538129815689207e-06]"
lcov env,"[-3.7685881529308674, 2.018970244416538e-06, -7.608667344228102e-06]"
depth1 https,"[-1.9050388352326344, 4.037940488833076e-06, -7.692433445585258e-06]"
then pip,"[-3.832448740446047, 2.018970244416538e-06, -7.737599970212208e-06]"
install and,"[-1.9381391660956666, 4.037940488833076e-06, -7.826090611770866e-06]"
true cache,"[-3.9855163032795353, 2.018970244416538e-06, -8.04663882495838e-06]"
linux osximage,"[-4.132079050424604, 2.018970244416538e-06, -8.342544650384219e-06]"
compiler cc,"[-4.1469497200808405, 2.018970244416538e-06, -8.372568089934708e-06]"
gcc python,"[-0.6935286173160975, 1.2113821466499227e-05, -8.401281852075268e-06]"
build beforeinstall,"[-4.2465491204708385, 2.018970244416538e-06, -8.573656315683843e-06]"
cd nfin,"[-4.255879159098747, 2.018970244416538e-06, -8.592493386052847e-06]"
beforeinstall env,"[-0.10022351662333406, 8.681572050991112e-05, -8.700976807691802e-06]"
git notifications,"[-1.1028791382012741, 8.075880977666152e-06, -8.906720652864509e-06]"
none sudo,"[-4.48820287407025, 2.018970244416538e-06, -9.061548053652621e-06]"
n python,"[-4.526768502960884, 2.018970244416538e-06, -9.139410910840022e-06]"
trusty env,"[-4.604003336945446, 2.018970244416538e-06, -9.295345742487303e-06]"
clang ccclang,"[-2.321730887668565, 4.037940488833076e-06, -9.375011155491255e-06]"
cxxclang clang,"[-2.321730887668565, 4.037940488833076e-06, -9.375011155491255e-06]"
echo path,"[-4.6712367897834, 2.018970244416538e-06, -9.431088083196515e-06]"
path echo,"[-4.6712367897834, 2.018970244416538e-06, -9.431088083196515e-06]"
fi cache,"[-4.684138808410346, 2.018970244416538e-06, -9.457136874897226e-06]"
linux services,"[-4.728807419043587, 2.018970244416538e-06, -9.547321470625168e-06]"
install wget,"[-0.3257361372839753, 3.0284553666248065e-05, -9.864773530612897e-06]"
j2 fi,"[-2.4469808170017338, 4.037940488833076e-06, -9.88076291636914e-06]"
bash c,"[-0.49079254023716956, 2.0189702444165378e-05, -9.908955349204516e-06]"
false compiler,"[-4.920649986286627, 2.018970244416538e-06, -9.934645905501344e-06]"
make g,"[-4.973819581106682, 2.018970244416538e-06, -1.0041993735350719e-05]"
clang script,"[-5.1017240068209055, 2.018970244416538e-06, -1.0300228964996922e-05]"
s aptget,"[-1.7092690734305158, 6.056910733249613e-06, -1.0352890196872913e-05]"
beforeinstall configure,"[-1.7188871933797572, 6.056910733249613e-06, -1.0411146290827155e-05]"
false script,"[-0.4770631006558297, 2.2208672688581916e-05, -1.059493825426533e-05]"
to build,"[-2.625013256190094, 4.037940488833076e-06, -1.0599647310893533e-05]"
popd install,"[-1.3254697362046706, 8.075880977666152e-06, -1.0704335829087471e-05]"
config env,"[-1.7706744801793306, 6.056910733249613e-06, -1.0724817264089366e-05]"
clang travisosname,"[-5.436130260405651, 2.018970244416538e-06, -1.0975385240531335e-05]"
export docker,"[-5.445438007174694, 2.018970244416538e-06, -1.0994177304300597e-05]"
path cd,"[-5.464278308355695, 2.018970244416538e-06, -1.1032215311780883e-05]"
gcc n,"[-5.4681407729901785, 2.018970244416538e-06, -1.1040013512948018e-05]"
2 n,"[-2.783405137596528, 4.037940488833076e-06, -1.123922430192702e-05]"
linux windows,"[-2.8318771430088034, 4.037940488833076e-06, -1.1434951375156182e-05]"
cmake fi,"[-5.672450242984926, 2.018970244416538e-06, -1.1452508253519925e-05]"
update aptget,"[-1.8931142221114285, 6.056910733249613e-06, -1.1466423851174204e-05]"
sudo mv,"[-1.4289794638311797, 8.075880977666152e-06, -1.1540268069429801e-05]"
cmake os,"[-5.764219829359298, 2.018970244416538e-06, -1.1637788317752197e-05]"
clang thenn,"[-2.895187562790131, 4.037940488833076e-06, -1.1690595082556223e-05]"
ubuntu compiler,"[-0.9694115345286498, 1.2113821466499227e-05, -1.1743278256845114e-05]"
build fi,"[-5.89747488357035, 2.018970244416538e-06, -1.1906826307122422e-05]"
export cxxclang,"[-1.2084084564267386, 1.0094851222082689e-05, -1.2198703583134517e-05]"
if npm,"[-0.34454512888073907, 3.634146439949768e-05, -1.252127453523972e-05]"
g export,"[-0.36773337366630443, 3.432249415508114e-05, -1.2621526568290002e-05]"
branch if,"[-0.7814409507160143, 1.6151761955332303e-05, -1.2621648218113624e-05]"
